[0.218s] Invoking command in '/home/useradd/ros2_ws/src/build/moveit_resources_pr2_description': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/useradd/ros2_ws/install/twist_mux_bridge:/home/useradd/ros2_ws/install/robot_navigation:/home/useradd/ros2_ws/install/robot_initial_pose:/home/useradd/ros2_ws/install/odom_bridge:/home/useradd/ros2_ws/install/mi_giro_final:/home/useradd/ros2_ws/install/cmd_vel_bridge:/home/useradd/dev_ws/install/robot_description:/home/useradd/dev_ws/install/my_doosan_pkg:/home/useradd/dev_ws/install/mobile_manipulator:/home/useradd/dev_ws/install/doosan_description:/home/useradd/dev_ws/install/bulldog_description:/opt/ros/humble /usr/bin/cmake /home/useradd/ros2_ws/src/moveit_resources/pr2_description -DCMAKE_INSTALL_PREFIX=/home/useradd/ros2_ws/src/install/moveit_resources_pr2_description
[2.983s] -- Found ament_cmake: 1.3.11 (/opt/ros/humble/share/ament_cmake/cmake)
[2.983s] -- Override CMake install command with custom implementation using symlinks instead of copying resources
[2.983s] -- Configuring done
[2.983s] -- Generating done
[2.983s] -- Build files have been written to: /home/useradd/ros2_ws/src/build/moveit_resources_pr2_description
[3.002s] Invoked command in '/home/useradd/ros2_ws/src/build/moveit_resources_pr2_description' returned '0': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/useradd/ros2_ws/install/twist_mux_bridge:/home/useradd/ros2_ws/install/robot_navigation:/home/useradd/ros2_ws/install/robot_initial_pose:/home/useradd/ros2_ws/install/odom_bridge:/home/useradd/ros2_ws/install/mi_giro_final:/home/useradd/ros2_ws/install/cmd_vel_bridge:/home/useradd/dev_ws/install/robot_description:/home/useradd/dev_ws/install/my_doosan_pkg:/home/useradd/dev_ws/install/mobile_manipulator:/home/useradd/dev_ws/install/doosan_description:/home/useradd/dev_ws/install/bulldog_description:/opt/ros/humble /usr/bin/cmake /home/useradd/ros2_ws/src/moveit_resources/pr2_description -DCMAKE_INSTALL_PREFIX=/home/useradd/ros2_ws/src/install/moveit_resources_pr2_description
[3.003s] Invoking command in '/home/useradd/ros2_ws/src/build/moveit_resources_pr2_description': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/useradd/ros2_ws/install/twist_mux_bridge:/home/useradd/ros2_ws/install/robot_navigation:/home/useradd/ros2_ws/install/robot_initial_pose:/home/useradd/ros2_ws/install/odom_bridge:/home/useradd/ros2_ws/install/mi_giro_final:/home/useradd/ros2_ws/install/cmd_vel_bridge:/home/useradd/dev_ws/install/robot_description:/home/useradd/dev_ws/install/my_doosan_pkg:/home/useradd/dev_ws/install/mobile_manipulator:/home/useradd/dev_ws/install/doosan_description:/home/useradd/dev_ws/install/bulldog_description:/opt/ros/humble /usr/bin/cmake --build /home/useradd/ros2_ws/src/build/moveit_resources_pr2_description -- -j16 -l16
[3.060s] Invoked command in '/home/useradd/ros2_ws/src/build/moveit_resources_pr2_description' returned '0': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/useradd/ros2_ws/install/twist_mux_bridge:/home/useradd/ros2_ws/install/robot_navigation:/home/useradd/ros2_ws/install/robot_initial_pose:/home/useradd/ros2_ws/install/odom_bridge:/home/useradd/ros2_ws/install/mi_giro_final:/home/useradd/ros2_ws/install/cmd_vel_bridge:/home/useradd/dev_ws/install/robot_description:/home/useradd/dev_ws/install/my_doosan_pkg:/home/useradd/dev_ws/install/mobile_manipulator:/home/useradd/dev_ws/install/doosan_description:/home/useradd/dev_ws/install/bulldog_description:/opt/ros/humble /usr/bin/cmake --build /home/useradd/ros2_ws/src/build/moveit_resources_pr2_description -- -j16 -l16
[3.079s] Invoking command in '/home/useradd/ros2_ws/src/build/moveit_resources_pr2_description': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/useradd/ros2_ws/install/twist_mux_bridge:/home/useradd/ros2_ws/install/robot_navigation:/home/useradd/ros2_ws/install/robot_initial_pose:/home/useradd/ros2_ws/install/odom_bridge:/home/useradd/ros2_ws/install/mi_giro_final:/home/useradd/ros2_ws/install/cmd_vel_bridge:/home/useradd/dev_ws/install/robot_description:/home/useradd/dev_ws/install/my_doosan_pkg:/home/useradd/dev_ws/install/mobile_manipulator:/home/useradd/dev_ws/install/doosan_description:/home/useradd/dev_ws/install/bulldog_description:/opt/ros/humble /usr/bin/cmake --install /home/useradd/ros2_ws/src/build/moveit_resources_pr2_description
[3.104s] -- Install configuration: ""
[3.541s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/tilting_laser_v0/convex/tilting_hokuyo_L.dae
[3.541s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/tilting_laser_v0/convex/tilting_hokuyo_L.xml
[3.542s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/tilting_laser_v0/convex/tilting_hokuyo_L_convex.stla
[3.542s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/tilting_laser_v0/convex/tilting_hokuyo_L_convex.stlb
[3.542s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/tilting_laser_v0/convex/tilting_hokuyo_convex.stla
[3.542s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/tilting_laser_v0/convex/tilting_hokuyo_convex.stlb
[3.542s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/tilting_laser_v0/hok_tilt.stl
[3.542s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/tilting_laser_v0/tilting_hokuyo.dae
[3.545s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/tilting_laser_v0/tilting_hokuyo.stl
[3.546s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/tilting_laser_v0/tilting_hokuyo_L.stl
[3.550s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/tilting_laser_v0/tilting_hokuyo_color.tif
[3.550s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/tilting_laser_v0/tilting_hokuyo_normals.tif
[3.550s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/torso_v0/convex/torso.dae
[3.550s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/torso_v0/convex/torso.xml
[3.550s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/torso_v0/convex/torso_convex.stla
[3.556s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/torso_v0/convex/torso_convex.stlb
[3.556s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/torso_v0/convex/torso_lift.dae
[3.557s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/torso_v0/convex/torso_lift.xml
[3.559s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/torso_v0/convex/torso_lift_L.dae
[3.559s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/torso_v0/convex/torso_lift_L.xml
[3.562s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/torso_v0/convex/torso_lift_L_convex.stla
[3.563s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/torso_v0/convex/torso_lift_L_convex.stlb
[3.563s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/torso_v0/convex/torso_lift_convex.stla
[3.565s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/torso_v0/convex/torso_lift_convex.stlb
[3.573s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/torso_v0/torso.stl
[3.574s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/torso_v0/torso_lift.dae
[3.575s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/torso_v0/torso_lift.stl
[3.576s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/torso_v0/torso_lift_L.stl
[3.583s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/torso_v0/torso_lift_color.tif
[3.584s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/torso_v0/torso_lift_normals.tif
[3.590s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/convex/elbow_flex.dae
[3.591s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/convex/elbow_flex.xml
[3.591s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/convex/elbow_flex_convex.stla
[3.592s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/convex/elbow_flex_convex.stlb
[3.593s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/convex/forearm_roll.dae
[3.600s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/convex/forearm_roll.xml
[3.601s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/convex/forearm_roll_L.dae
[3.602s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/convex/forearm_roll_L.xml
[3.602s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/convex/forearm_roll_L_convex.stla
[3.607s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/convex/forearm_roll_L_convex.stlb
[3.607s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/convex/forearm_roll_convex.stla
[3.609s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/convex/forearm_roll_convex.stlb
[3.610s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/convex/upper_arm.dae
[3.610s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/convex/upper_arm.xml
[3.616s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/convex/upper_arm_convex.stla
[3.618s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/convex/upper_arm_convex.stlb
[3.618s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/elbow_flex.dae
[3.619s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/elbow_flex.stl
[3.620s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/elbow_flex_color.tif
[3.622s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/elbow_flex_normals.tif
[3.622s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/forearm_roll.stl
[3.623s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/forearm_roll_L.stl
[3.624s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/upper_arm.dae
[3.625s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/upper_arm.jpg
[3.627s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/upper_arm.stl
[3.632s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/upper_arm_color.tif
[3.632s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/meshes/upper_arm_v0/upper_arm_normals.tif
[3.632s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/urdf/robot.xml
[3.634s] -- Up-to-date symlink: /home/useradd/ros2_ws/src/install/moveit_resources_pr2_description/share/moveit_resources_pr2_description/kinect.dae
[3.703s] Invoked command in '/home/useradd/ros2_ws/src/build/moveit_resources_pr2_description' returned '0': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/useradd/ros2_ws/install/twist_mux_bridge:/home/useradd/ros2_ws/install/robot_navigation:/home/useradd/ros2_ws/install/robot_initial_pose:/home/useradd/ros2_ws/install/odom_bridge:/home/useradd/ros2_ws/install/mi_giro_final:/home/useradd/ros2_ws/install/cmd_vel_bridge:/home/useradd/dev_ws/install/robot_description:/home/useradd/dev_ws/install/my_doosan_pkg:/home/useradd/dev_ws/install/mobile_manipulator:/home/useradd/dev_ws/install/doosan_description:/home/useradd/dev_ws/install/bulldog_description:/opt/ros/humble /usr/bin/cmake --install /home/useradd/ros2_ws/src/build/moveit_resources_pr2_description
